Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,24/01/2018, 255.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/01/2018, 232.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/01/2018, 292.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/01/2018, 255.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,24/01/2018, 225.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/01/2018, 255.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/01/2018, 225.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,24/01/2018, 262.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/01/2018, 217.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,24/01/2018, 271.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,SALOP MEDICAL SERVICES (UK) LTD,24/01/2018, 600.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,05/01/2018, 714.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,05/01/2018," 1,870.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,05/01/2018, 595.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,05/01/2018, 126.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,05/01/2018," 1,445.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,05/01/2018, 161.84 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,05/01/2018, 584.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,05/01/2018," 1,046.08 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,05/01/2018, 636.75 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,05/01/2018," 1,039.14 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,05/01/2018, 180.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,05/01/2018, 275.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,05/01/2018, 180.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,09/01/2018, 893.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,09/01/2018, 334.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,03/01/2018, 186.90 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,03/01/2018, 480.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,03/01/2018, 136.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,03/01/2018, 350.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,03/01/2018, 216.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,03/01/2018, 412.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,03/01/2018, 540.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018," 1,342.10 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018, 539.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018, 539.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018, 539.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018," 1,047.35 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/01/2018, 256.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/01/2018, 595.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/01/2018, 224.40 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,19/01/2018, 132.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018," 1,226.55 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018," 1,015.90 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018," 1,015.90 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018, 676.25 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,19/01/2018," 1,203.65 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 300.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 300.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018, 277.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018," 3,315.76 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018, 226.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 247.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 462.98 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 225.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 323.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018, 136.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 766.88 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 192.30 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018, 353.28 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 210.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018," 3,040.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018," 1,232.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018," 2,650.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018, 997.94 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 307.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018, 110.10 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018," 1,649.20 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 400.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 150.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 217.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018, 180.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,31/01/2018, 247.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,31/01/2018," 1,268.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/01/2018," 3,281.55 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,25/01/2018," 2,094.40 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,SALOP MEDICAL SERVICES (UK) LTD,25/01/2018, 840.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/01/2018, 216.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/01/2018, 115.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/01/2018, 210.75 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,25/01/2018, 112.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ,25/01/2018, 240.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/01/2018, 135.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,25/01/2018, 128.25 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018, 539.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018," 1,047.35 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018," 1,226.55 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018," 1,342.10 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018," 1,015.90 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018," 1,015.90 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018, 676.25 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018," 1,203.65 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018, 539.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,25/01/2018, 539.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,29/01/2018, 306.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,29/01/2018, 990.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Employees,Staff Training,PMB Education Limited,29/01/2018, 318.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,Busy Bees Day Nursery Telford,15/01/2018, 804.82 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,Hazels Childcare Ltd,15/01/2018," 1,788.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,Hazels Childcare Ltd,15/01/2018," 7,161.67 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,CHILDCARE SOS,05/01/2018," 5,872.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,HONEYBUNS NURSERIES,04/01/2018," 52,049.24 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,Church Street Day Nursery,04/01/2018," 57,026.62 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,DAISY CHAIN @ OLD HALL,04/01/2018," 55,267.13 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,Lawley Village Day Nursery,04/01/2018," 98,333.60 "
Education & Corporate Parenting,Consultancy & Advisory Services,Employees,Training Expenses,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,26/01/2018, 221.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,26/01/2018, 128.88 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Grants To Voluntary Organis,NCFE,11/01/2018, 288.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Grants To Voluntary Organis,PACEY Commercial Services Limited,03/01/2018, 185.22 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Equipment - Purchase,SUNDRY SUPPLIER - C/O POST ROOM,10/01/2018, 170.58 
Education & Corporate Parenting,Consultancy & Advisory Services,Supplies & Services,Equipment - Purchase,SUNDRY SUPPLIER - C/O POST ROOM,10/01/2018,-170.58 
Education & Corporate Parenting,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,26/01/2018, 227.34 
Education & Corporate Parenting,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,26/01/2018, 187.56 
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,16/01/2018," 22,311.88 "
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,05/01/2018," 17,591.04 "
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,03/01/2018," 28,776.45 "
Finance & Human Resources,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,25/01/2018," 29,775.78 "
