Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,Leegomery Surgery,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,Hollinswood and Priorslee Medical Practice,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,Malling Health,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,SHAWBIRCH MEDICAL PRACTICE,01/10/2013,3038.13,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,WELLINGTON ROAD SURGERY,01/10/2013,4115.82,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,WELLINGTON MEDICAL PRACTICE,01/10/2013,4115.82,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,22/10/2013,268.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,CHURCH CLOSE SURGERY,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,LAWLEY MEDICAL PRACTICE,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,IRONBRIDGE MEDICAL PRACTICE,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,Trinity Health Care Telford Ltd,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,SUTTON HILL MEDICAL PRACTICE,01/10/2013,1964.75,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,CHARLTON MEDICAL CENTRE,01/10/2013,3038.13,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,DAWLEY MEDICAL PRACTICES,01/10/2013,3038.13,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Service Contracts,Donnington Medical Paractice,01/10/2013,3038.13,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,01/10/2013,120,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,01/10/2013,323.32,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,04/10/2013,191.15,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,04/10/2013,282.15,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,18/10/2013,310.06,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,24/10/2013,125.62,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,11/10/2013,175,
Health and Wellbeing,Public Health,HRAE,Supplies & Services,Equipment - Purchase,Alere Uk Holdings Ltd,24/10/2013,283.81,
Health and Wellbeing,Public Health,HRAF,Supplies & Services,Sub Contractors,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,31/10/2013,34409,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Other Grants (Expenses),Impact Alcohol Addiction Services,07/10/2013,7500,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Woodside Pharmacy,11/10/2013,438,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Other Grants (Expenses),Impact Alcohol Addiction Services,15/10/2013,60264.68,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Sub Contractors,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,31/10/2013,29666.67,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Other Grants (Expenses),S STAFFORDSHIRE & SHROPSHIRE HEALTHCARE,11/10/2013,32100,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Boots the Chemist Ltd,11/10/2013,256.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Aqueduct Pharmacy,11/10/2013,385.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Woodside Pharmacy,11/10/2013,448.5,
Health and Wellbeing,Public Health,HRAG,Supplies & Services,Service Contracts,Medshires,11/10/2013,174,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Staffordshire & Stoke-On-Trent Partnership NHS trust,01/10/2013,62269.83,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,08/10/2013,372.25,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Boots The Chemist,14/10/2013,130.25,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Donnington Medical Paractice,14/10/2013,2842,
Health and Wellbeing,Public Health,HRAH,Supplies & Services,Sub Contractors,Northern Devon Healthcare,14/10/2013,107,
"Law, Democracy & Public Protection",Democratic Services,BDAB,Supplies & Services,Mobile Phones,ORANGE PCS LTD,17/10/2013,238,
"Law, Democracy & Public Protection",Democratic Services,BDAB,Supplies & Services,Other Services,THE NATIONAL ASSOCIATION OF COUNCILLORS ENGLISH REGION,07/10/2013,350,
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,03/10/2013,634.45,
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Other Services,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,03/10/2013,290,
"Law, Democracy & Public Protection",Democratic Services,BDAD,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,07/10/2013,788.82,
"Law, Democracy & Public Protection",Democratic Services,BDAE,Employees,Course Fees,ASSOCIATION OF ELECTORAL ADMINISTRATORS,08/10/2013,186,
"Law, Democracy & Public Protection",Democratic Services,BDAE,Employees,Course Fees,ASSOCIATION OF ELECTORAL ADMINISTRATORS,14/10/2013,186,
"Law, Democracy & Public Protection",Democratic Services,BDAE,Supplies & Services,Printing - Other,LEXON,22/10/2013,1619.35,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAA,Supplies & Services,Subscriptions,SITEON LTD,15/10/2013,264.66,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAD,Supplies & Services,Registration / Licence Fees,Public Health England,24/10/2013,296,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAD,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,17/10/2013,393.32,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAD,Supplies & Services,Registration / Licence Fees,Public Health England,25/10/2013,185,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,24/10/2013,192,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Software Purchases,IDOX SOFTWARE LTD,03/10/2013,2250,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Software Purchases,IDOX SOFTWARE LTD,03/10/2013,625,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Software Purchases,IDOX SOFTWARE LTD,03/10/2013,1250,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Software Purchases,IDOX SOFTWARE LTD,03/10/2013,1250,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Software Purchases,IDOX SOFTWARE LTD,03/10/2013,875,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,24/10/2013,192,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,09/10/2013,192,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,09/10/2013,192,
"Law, Democracy & Public Protection","Environmental Health, Trading Standards & Licensing",DEAE,Supplies & Services,Other Services,PRP LEISURE LTD,09/10/2013,192,
"Law, Democracy & Public Protection",Governance,MAAF,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,22/10/2013,4716.87,
"Law, Democracy & Public Protection",Governance,MAAF,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,08/10/2013,4716.87,
"Law, Democracy & Public Protection","Health, Safety & Resilience",BHAB,Supplies & Services,Licences,Ultra Electronics Ltd,30/10/2013,198,
"Law, Democracy & Public Protection","Health, Safety & Resilience",BHAB,Supplies & Services,Computer Consumables,XMA LIMITED,25/10/2013,177,
"Law, Democracy & Public Protection","Health, Safety & Resilience",BHAD,Supplies & Services,Sampling & Analysis,Public Health England,24/10/2013,255.58,
"Law, Democracy & Public Protection",Legal Services,BLAB,Employees,Staff Training,St Philips Chambers Limited,10/10/2013,110,
"Law, Democracy & Public Protection",Legal Services,BLAB,Supplies & Services,Postages,DX NETWORK SERVICES LTD,04/10/2013,6784.01,
"Law, Democracy & Public Protection",Legal Services,BLAB,Supplies & Services,Publications,PRACTICAL LAW COMPANY LTD,10/10/2013,7000,
"Law, Democracy & Public Protection",Legal Services,BLAB,Supplies & Services,Computer Software (Maint),THE COPYRIGHT LICENSING AGENCY LTD,21/10/2013,6946,
"Law, Democracy & Public Protection",Legal Services,BLAB,Supplies & Services,Other Services,Contracts & Procurement Advice Limited,10/10/2013,2890,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,Wallace Cameron,08/10/2013,226.03,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE SIGN SHOP,04/10/2013,520,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Aids & Appliances,STAGE ELECTRICS PARTNERSHIP LTD,30/10/2013,187,
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,SPECIALIST COMPUTERS CENTRES PLC,01/10/2013,280,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,The People's Theatre Company,04/10/2013,401.86,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,THE COMEDY STORE LTD,21/10/2013,1025.92,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,PAUL HOLMAN ASSOCIATES LTD,21/10/2013,20000,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,The Gruffalo 2009 Ltd,15/10/2013,4451,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,The Jackie Generation,14/10/2013,674.4,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,AVALON PROMOTIONS LTD,02/10/2013,4000,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Riviera Entertainments Ltd,02/10/2013,1424.31,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,PAUL HOLMAN ASSOCIATES LTD,29/10/2013,20000,
Neighbourhood & Leisure Services,Arts & Culture,LCAE,Supplies & Services,Artistes Fees,ARTISTES INTERNATIONAL MANAGEMENT,10/10/2013,4000,
Neighbourhood & Leisure Services,Arts & Culture,LCAF,Supplies & Services,Artistes Fees,TADLOP,08/10/2013,6568.5,
Neighbourhood & Leisure Services,Arts & Culture,LCAH,Supplies & Services,Artistes Fees,HH DRAMA,22/10/2013,214,
Neighbourhood & Leisure Services,Arts & Culture,LCAL,Supplies & Services,Artistes Fees,THE CULTURAL SISTERS,22/10/2013,560,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Employees,Staff Training,Arts Development UK,25/10/2013,150,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Equipment - Hire,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),10/10/2013,128.34,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,TELFORD INTERNATIONAL CENTRE,22/10/2013,500,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,SHOW SYSTEMS HIRE SERVICES LTD,08/10/2013,5381.12,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,Event equipment Ltd,02/10/2013,140,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,HOLIDAY INN TELFORD,15/10/2013,901.58,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Artistes Fees,The Ironbridge Gorge Brass Band Festival,21/10/2013,250,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,CREATIVE EMPORIUM,14/10/2013,1825,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,Pump it up events,02/10/2013,120,
Neighbourhood & Leisure Services,Arts & Culture,LCAM,Supplies & Services,Equipment - Hire,SiteLink Communication Ltd,25/10/2013,400,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Telephones,DMC STOCKTAKING,30/10/2013,160,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/10/2013,357.84,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/10/2013,226.36,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,25/10/2013,156.82,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,25/10/2013,178.92,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,25/10/2013,111.72,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/10/2013,357.84,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/10/2013,123.28,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/10/2013,113.24,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/10/2013,156.82,
Neighbourhood & Leisure Services,Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/10/2013,178.92,
Neighbourhood & Leisure Services,Arts & Culture,LCAP,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,08/10/2013,207.92,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Laundry & Towel Hire,Cause4,21/10/2013,2001.34,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Laundry & Towel Hire,Cause4,21/10/2013,391.25,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,Jam Percussion Ltd,10/10/2013,2295,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,Jam Percussion Ltd,10/10/2013,2295,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,Heritage Music & Caswell's Strings,22/10/2013,3910.5,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,Heritage Music & Caswell's Strings,22/10/2013,3773.5,
Neighbourhood & Leisure Services,Arts & Culture,LCAQ,Transport-Related Expenditure,Contract Hire,Hanley Contract Services,31/10/2013,220,
Neighbourhood & Leisure Services,Environmental Services,EAAA,Supplies & Services,Conference Expenses,APSE,22/10/2013,389,
Neighbourhood & Leisure Services,Highways & Engineering,ESAA,Supplies & Services,Subscriptions,CHART INST PUBLIC FINANCE & ACCOUNTANCY,07/10/2013,895,
Neighbourhood & Leisure Services,Highways & Engineering,WESB,Capital Expenditure,Payments to Contractor,PRYSMIAN CABLES & SYSTEMS LTD,02/10/2013,102200,
Neighbourhood & Leisure Services,Highways & Engineering,WESB,Capital Expenditure,Payments to Contractor,WESTERN POWER DISBRIBUTIONS,17/10/2013,1031.22,
Neighbourhood & Leisure Services,Highways & Engineering,WESB,Capital Expenditure,Payments to Contractor,WPD MIDLANDS NETWORKS SERVICES LTD,17/10/2013,529.26,
Neighbourhood & Leisure Services,Highways & Engineering,WESB,Capital Expenditure,Payments to Contractor,WESTERN POWER DISBRIBUTIONS,17/10/2013,1031.22,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ECAF,Supplies & Services,Other Services,HILBRAE PETS HOTEL,31/10/2013,1724.91,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ECAF,Supplies & Services,Other Services,HILBRAE PETS HOTEL,18/10/2013,2619.66,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Premises-Related Expenditure,Preventative Maintenance,WELLINGTON INSULATION CO. LTD,22/10/2013,350,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Premises-Related Expenditure,Preventative Maintenance,WELLINGTON INSULATION CO. LTD,14/10/2013,350,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Supplies & Services,Other Materials,LUBBE & SONS (BULBS)LTD,22/10/2013,5497.5,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Supplies & Services,Other Materials,Friends of Apley Woods,24/10/2013,140.5,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,17/10/2013,2014.98,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EEAB,Supplies & Services,Grants To Voluntary Organis,JONES & HAMPTON LTD,11/10/2013,157.05,
