Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,DAISY CHAIN DAY CARE LTD,26/02/2013,"4,760.64",
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,DAISY CHAIN DAY CARE LTD,26/02/2013,"2,106.00",
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,DAISY CHAIN DAY CARE LTD,26/02/2013,492.48,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABACUSDAY NURSERY,26/02/2013,"2,021.76",
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,ABACUSDAY NURSERY,26/02/2013,324.00,
Family & Cohesion Services,Early Intervention,GEAC,Third Party Payments,Pre School Playgroups,APPLE TREES NURSERY,26/02/2013,-703.82,
Family & Cohesion Services,Early Intervention,GEAD,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,19/02/2013,147.10,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Consultants Fees,Murray Enterprises,11/02/2013,"1,725.10",
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Other Services,SUTTON HILL FAMILIES PROJECT,11/02/2013,"2,410.00",
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Comp Software (Purch / Hire),TRIBAL EDUCATION,11/02/2013,386.00,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,13/02/2013,210.00,
Family & Cohesion Services,Early Intervention,GEAD,Supplies & Services,Other Grants (Expenses),NCMA,19/02/2013,188.98,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/02/2013,286.88,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,GREAT DAWLEY PARISH COUNCIL,12/02/2013,116.50,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,GREAT DAWLEY PARISH COUNCIL,12/02/2013,116.50,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,MADELEY PARISH COUNCIL,19/02/2013,105.40,
Family & Cohesion Services,Early Intervention,GEAK,Premises-Related Expenditure,Hire Of Rooms,MADELEY PARISH COUNCIL,19/02/2013,131.75,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Postages,PURCHASE POWER,05/02/2013,106.84,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Other Expenses,CHUBB FIRE & SECURITY LTD,18/02/2013,200.00,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Other Expenses,PHS GROUP LTD,18/02/2013,292.00,
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Other Expenses,RELATE SHROPSHIRE & HEREFORDSHIRE LTD,12/02/2013,"6,450.00",
Family & Cohesion Services,Early Intervention,GEAK,Supplies & Services,Other Expenses,SHROPSHIRE PRINT & EMBROIDERY LTD,05/02/2013,100.75,
Family & Cohesion Services,Early Intervention,GEAL,Transport-Related Expenditure,Bus Tickets,DIAMOND CARS (TELFORD) LTD,14/02/2013,127.00,
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),14/02/2013,106.30,
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Photocopying,SBM DIGITAL SYSTEMS LIMITED,14/02/2013,287.37,
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Other Office Expenses,PHS GROUP LTD,14/02/2013,141.04,
Family & Cohesion Services,Early Intervention,GEAL,Supplies & Services,Emergency Provisions for Young People,HALESOWEN CLOTHING DISTRIBUTOR,19/02/2013,126.63,
Family & Cohesion Services,Early Intervention,GEAM,Employees,Childcare Provision,TRENCH TOTS NEIGHBOURHOOD NURSERY,25/02/2013,262.50,
Family & Cohesion Services,Early Intervention,GEAM,Employees,Childcare Provision,TRENCH TOTS NEIGHBOURHOOD NURSERY,25/02/2013,262.50,
Family & Cohesion Services,Early Intervention,GEAM,Employees,Childcare Provision,ABC Day Nursery - Hadley,25/02/2013,168.00,
Family & Cohesion Services,Early Intervention,GEAM,Transport-Related Expenditure,Bus Tickets,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,107.00,
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Equipment - Purchase,FINDEL EDUCATION LTD,25/02/2013,187.09,
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Printing - Other,MARKETING AT THE MILL,01/02/2013,286.00,
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Photocopying,XEROX (UK) LTD,25/02/2013,761.62,
Family & Cohesion Services,Early Intervention,GEAM,Supplies & Services,Telephones,INTERSERVE (FACILITIES MANAGEMENT) LTD,25/02/2013,259.43,
Family & Cohesion Services,Early Intervention,GEAR,Supplies & Services,Other Grants (Expenses),ABACUS (DAWLEY) LTD,11/02/2013,203.24,
Family & Cohesion Services,Early Intervention,GEAR,Supplies & Services,Other Grants (Expenses),NOAH´S ARK NURS & AFTER SCH CLUB,11/02/2013,203.24,
Family & Cohesion Services,Early Intervention,GEAR,Supplies & Services,Other Grants (Expenses),B) COALBROOKDALE & I´BRIDGE NURS,11/02/2013,183.21,
Family & Cohesion Services,Early Intervention,GEAR,Supplies & Services,Other Grants (Expenses),NOAH´S ARK NURS & AFTER SCH CLUB,11/02/2013,183.21,
Family & Cohesion Services,Early Intervention,GEAR,Supplies & Services,Other Grants (Expenses),B) WT´ON METHODIST CHURCH PLAYGR,11/02/2013,203.24,
Family & Cohesion Services,Early Intervention,GEAR,Supplies & Services,Other Grants (Expenses),EARLYWORLD LIMITED,11/02/2013,203.24,
Family & Cohesion Services,Early Intervention,GEAR,Supplies & Services,Other Grants (Expenses),HADLEY UNDER 5´S,11/02/2013,203.24,
Family & Cohesion Services,Early Intervention,JEAF,Supplies & Services,Other Services,TELFORD & WREKIN CVS,25/02/2013,"20,068.33",
Family & Cohesion Services,Family & Community Services,CFAG,Supplies & Services,Furniture - Purchase,AQUILA BUSINESS PRODUCTS LTD,11/02/2013,316.00,
Family & Cohesion Services,Family & Community Services,KCAS,Third Party Payments,Health Funded Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,07/02/2013,"3,754.56",
Family & Cohesion Services,Family & Community Services,KCAS,Third Party Payments,Health Funded Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,07/02/2013,"3,967.37",
Family & Cohesion Services,Family & Community Services,KCAS,Third Party Payments,Health Funded Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,07/02/2013,"3,755.44",
Family & Cohesion Services,Family & Community Services,KNAM,Employees,Course Fees,Baker Small Legal Services Ltd,22/02/2013,"1,700.00",
Family & Cohesion Services,Family & Community Services,KNAM,Supplies & Services,Computer Recharge,BRIGHT SYSTEMS LIMITED,18/02/2013,"11,682.00",
Family & Cohesion Services,Family Connect,ETAA,Supplies & Services,Concessionary Travel,ARRIVA MIDLANDS NORTH LIMITED,07/02/2013,"104,495.83",
Family & Cohesion Services,Family Connect,ETAB,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,916.91,
Family & Cohesion Services,Family Connect,ETAB,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/02/2013,609.71,
Family & Cohesion Services,Family Connect,ETAB,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/02/2013,142.67,
Family & Cohesion Services,Family Connect,ETAB,Supplies & Services,Hygiene Products,CANNON HYGIENE LTD,27/02/2013,-155.05,
Family & Cohesion Services,Family Connect,ETAB,Supplies & Services,Hygiene Products,CANNON HYGIENE LTD,20/02/2013,465.15,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,15/02/2013,126.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,15/02/2013,126.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,26/02/2013,233.85,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,20/02/2013,131.37,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,20/02/2013,107.52,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,20/02/2013,201.60,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,20/02/2013,126.67,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,13/02/2013,596.90,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,127.36,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,15/02/2013,461.52,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,COUNTY CARS,20/02/2013,456.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,COUNTY CARS,20/02/2013,483.60,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,COUNTY CARS,20/02/2013,"2,284.94",
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,832.32,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,346.80,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,653.40,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,200.33,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,112.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,265.62,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,120.64,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,120.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,170.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,228.48,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,18/02/2013,720.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,"1,201.56",
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,15/02/2013,365.16,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,04/02/2013,185.64,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,212.20,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/02/2013,192.78,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/02/2013,192.78,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,156.64,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,182.61,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,104.04,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,260.10,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,182.70,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,169.76,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,129.92,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/02/2013,257.04,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/02/2013,135.66,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/02/2013,214.20,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,COUNTY CARS,20/02/2013,132.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,COUNTY CARS,20/02/2013,196.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,COUNTY CARS,20/02/2013,637.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,COUNTY CARS,20/02/2013,132.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,171.36,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,SHAWS TRAVEL LTD,19/02/2013,285.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CT,25/02/2013,180.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CT,25/02/2013,130.05,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,14/02/2013,"1,896.00",
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,164.22,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,213.15,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/02/2013,242.76,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/02/2013,121.38,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,05/02/2013,832.32,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,05/02/2013,346.80,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,257.04,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,249.01,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,112.71,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,765.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,642.60,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,456.96,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,214.20,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,18/02/2013,450.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,830.52,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,960.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,416.16,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,262.60,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,18/02/2013,112.20,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,18/02/2013,800.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,18/02/2013,112.18,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,207.06,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,208.08,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,221.34,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/02/2013,193.80,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,15/02/2013,"1,264.00",
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,15/02/2013,346.80,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,15/02/2013,440.00,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,15/02/2013,346.80,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,308.70,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,207.20,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,20/02/2013,160.24,
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,12/02/2013,138.56,
