Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,Leegomery Surgery,31/07/2014,180
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,LINDEN HALL SURGERY,31/07/2014,1800
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,Malling Health,31/07/2014,1440
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,OAKENGATES MEDICAL PRACTICE,31/07/2014,1000
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,SHAWBIRCH MEDICAL PRACTICE,31/07/2014,1960
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,STIRCHLEY MEDICAL PRACTICE,31/07/2014,840
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,SUTTON HILL MEDICAL PRACTICE,31/07/2014,500
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,Trinity Health Care Telford Ltd,31/07/2014,240
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,WELLINGTON MEDICAL PRACTICE,31/07/2014,2760
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,WELLINGTON ROAD SURGERY,31/07/2014,1600
"Health, Well-being & Public Protection",Public Health,HRAE,Supplies & Services,Sub Contractors,WOODSIDE MEDICAL PRACTICE,31/07/2014,600
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Aqueduct Pharmacy,16/07/2014,430.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Asda Instore Pharmacy,22/07/2014,112.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Boots the Chemist Ltd,16/07/2014,145.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Boots the Chemist Ltd,16/07/2014,249
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Boots the Chemist Ltd,16/07/2014,352.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,DAWLEY MEDICAL PRACTICES,22/07/2014,2575
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Donnington Pharmacy,16/07/2014,154.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Other Grants (Expenses),Impact Alcohol Addiction Services,10/07/2014,56789.25
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Jhoots Pharmacy,16/07/2014,268.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Leegomery Pharmacy,16/07/2014,151.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,16/07/2014,513
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,16/07/2014,364.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,22/07/2014,1059
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,16/07/2014,408
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,22/07/2014,730.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,22/07/2014,370.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Lloyds Pharmacy,16/07/2014,285
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Other Grants (Expenses),NHS Telford and Wrekin CCG,08/07/2014,3290.46
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Rowlands Pharmacy,16/07/2014,165
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,18/07/2014,37514
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,07/07/2014,37514
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Superdrug Stores,16/07/2014,187.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Telford Aftercare Team,17/07/2014,14792
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Tesco's Instore Pharmacy,16/07/2014,589.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,WELLINGTON MEDICAL PRACTICE,22/07/2014,2312.5
"Health, Well-being & Public Protection",Public Health,HRAG,Supplies & Services,Service Contracts,Woodside Pharmacy,16/07/2014,411
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Boots The Chemist,22/07/2014,262
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Boots the Chemist Ltd,22/07/2014,346.5
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Burton Hospitals NHS Foundation Trust,31/07/2014,282.78
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Central Manchester University Hospital,31/07/2014,144
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,CHARLTON MEDICAL CENTRE,22/07/2014,3287.36
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,DAWLEY MEDICAL PRACTICES,22/07/2014,3824.24
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,DONNINGTON MEDICAL PRACTICE,22/07/2014,3614.24
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,DONNINGTON MEDICAL PRACTICE,22/07/2014,1764
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Dorset County Hospital,31/07/2014,140
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Dudley Group of Hospitals NHS Foundation Trust,30/07/2014,138.74
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,IRONBRIDGE MEDICAL PRACTICE,31/07/2014,811.88
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,LINDEN HALL SURGERY,22/07/2014,960
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,OAKENGATES MEDICAL PRACTICE,22/07/2014,4924.4
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,OAKENGATES MEDICAL PRACTICE,22/07/2014,4606
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Oxford University Hospitals NHS Trust,30/07/2014,243
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Sainsburys Instore Pharmacy,22/07/2014,110.25
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Solent NHS Trust,31/07/2014,145.27
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Staffordshire & Stoke-On-Trent Partnership NHS trust,01/07/2014,62269.83
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,STIRCHLEY MEDICAL PRACTICE,22/07/2014,5254.72
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,STIRCHLEY MEDICAL PRACTICE,22/07/2014,3922
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,SUTTON HILL MEDICAL PRACTICE,22/07/2014,2370
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,SUTTON HILL MEDICAL PRACTICE,22/07/2014,1274
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Virgin Care,31/07/2014,134
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,WELLINGTON MEDICAL PRACTICE,22/07/2014,1056.88
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,WELLINGTON ROAD SURGERY,10/07/2014,2346.58
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,WELLINGTON ROAD SURGERY,22/07/2014,3050.32
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Wigan Council,07/07/2014,141.68
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Woodside Pharmacy,30/07/2014,122
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Worcestershire Health and Care,30/07/2014,138
"Health, Well-being & Public Protection",Public Health,HRAH,Supplies & Services,Sub Contractors,Wye Valley NHS Trust,31/07/2014,157
"Health, Well-being & Public Protection",Public Health,HRAK,Supplies & Services,Sub Contractors,SHROPSHIRE WILDLIFE TRUST,02/07/2014,85000
"Health, Well-being & Public Protection",Public Health,MAAF,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,02/07/2014,4716.87
"Health, Well-being & Public Protection",Public Health,MAAF,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,22/07/2014,4716.87
"Law, Democracy & People Services",Democratic Services,BDAA,Premises-Related Expenditure,Hire Of Rooms,AFC TELFORD UNITED,16/07/2014,140
"Law, Democracy & People Services",Democratic Services,BDAB,Supplies & Services,Other Services,CITY OF STOKE ON TRENT,09/07/2014,125
"Law, Democracy & People Services",Democratic Services,BDAB,Supplies & Services,Conference Expenses,Creative Realisation,31/07/2014,540
"Law, Democracy & People Services",Democratic Services,BDAB,Supplies & Services,Other Services,SIGNS EXPRESS (TELFORD),17/07/2014,242
"Law, Democracy & People Services",Democratic Services,BDAD,Supplies & Services,Stationery,MESSRS SHAW AND SONS LTD,09/07/2014,1079
"Law, Democracy & People Services",Democratic Services,BDAD,Supplies & Services,Stationery,PAKFLATT (UK) LTD,04/07/2014,541
"Law, Democracy & People Services",Democratic Services,BDAD,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,04/07/2014,723.17
"Law, Democracy & People Services",Democratic Services,BDAE,Supplies & Services,Equipment - Repair,MERCIAN MASTERPLAN LTD,14/07/2014,450
"Law, Democracy & People Services",Democratic Services,BDAE,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,31/07/2014,142.8
"Law, Democracy & People Services",Legal Services,BLAA,Supplies & Services,Other Services,LOCAL GOVERNMENT ASSOCIATION,04/07/2014,1726.99
"Law, Democracy & People Services",Legal Services,BLAB,Supplies & Services,Computer Software (Maint),IKEN BUSINESS LTD,30/07/2014,866.47
"Law, Democracy & People Services",Legal Services,BLAB,Supplies & Services,Publications,LEXIS NEXIS,23/07/2014,650.45
"Law, Democracy & People Services",Legal Services,BLAB,Supplies & Services,Other Services,Local Government Law.tv,04/07/2014,150
"Law, Democracy & People Services",Legal Services,BLAC,Supplies & Services,Other Services,Contracts & Procurement Advice Limited,23/07/2014,1388.25
"Law, Democracy & People Services",People Services,NHAC,Employees,Professional Subs,CHARTERED INST OF PERSONNEL DEVELOPMENT,07/07/2014,165
"Law, Democracy & People Services",People Services,NHAC,Employees,Professional Subs,CHARTERED INST OF PERSONNEL DEVELOPMENT,08/07/2014,145
"Law, Democracy & People Services",People Services,NHAC,Employees,Professional Subs,CHARTERED INST OF PERSONNEL DEVELOPMENT,08/07/2014,145
"Law, Democracy & People Services",People Services,NHAC,Employees,Professional Subs,CHARTERED INST OF PERSONNEL DEVELOPMENT,08/07/2014,145
"Law, Democracy & People Services",People Services,NHAC,Employees,Professional Subs,CHARTERED INST OF PERSONNEL DEVELOPMENT,08/07/2014,165
"Law, Democracy & People Services",People Services,NHAC,Employees,Professional Subs,CHARTERED INST OF PERSONNEL DEVELOPMENT,08/07/2014,145
"Law, Democracy & People Services",People Services,NHAC,Employees,Professional Subs,CHARTERED INST OF PERSONNEL DEVELOPMENT,08/07/2014,145
"Law, Democracy & People Services",People Services,NHAC,Supplies & Services,Subscriptions,North Yorkshire County Council,08/07/2014,400
"Law, Democracy & People Services",People Services,NOAH,Supplies & Services,Legal Expenses,WRAGGE & CO,22/07/2014,421
"Law, Democracy & People Services",People Services,NOAT,Employees,Other Training,Cheshire West & Cheshire Council,10/07/2014,3200
"Law, Democracy & People Services",People Services,NOAT,Employees,Course Fees,CHILD TRAUMA INTERVENTION SERVICES,10/07/2014,1590
"Law, Democracy & People Services",People Services,NOAT,Employees,Course Fees,FIRE MARQUE,28/07/2014,215
"Law, Democracy & People Services",People Services,NOAT,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,21/07/2014,131.3
"Law, Democracy & People Services",People Services,NOAT,Employees,Course Fees,SHROPSHIRE COUNCIL,10/07/2014,315
"Law, Democracy & People Services",People Services,NOAT,Employees,Course Fees,SHROPSHIRE PARTNERS IN CARE LTD,28/07/2014,121
"Law, Democracy & People Services",People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,01/07/2014,750
"Law, Democracy & People Services",People Services,NOAT,Employees,Course Fees,West Midlands Employers,10/07/2014,3162.5
"Law, Democracy & People Services",People Services,NOAT,Employees,Course Fees,West Midlands Employers,10/07/2014,300
"Law, Democracy & People Services",People Services,NOAT,Employees,Training Exp's (Facilitators),West Midlands Employers,30/07/2014,625
"Law, Democracy & People Services",People Services,NOAT,Employees,Training Exp's (Facilitators),West Midlands Employers,30/07/2014,625
"Law, Democracy & People Services",People Services,NOAT,Employees,Training Exp's (Facilitators),West Midlands Employers,30/07/2014,625
"Law, Democracy & People Services",People Services,NOAT,Employees,Training Exp's (Facilitators),West Midlands Employers,30/07/2014,625
Neighbourhood & Leisure Services,Arts & Culture,LCAB,Supplies & Services,Advertising,Callaghan & Co,09/07/2014,285
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Employees,Staff Training,Inn-Dispensable Business Services Limited,29/07/2014,150
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,Mums The Word Magazine,04/07/2014,150
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,Raring to Go,24/07/2014,129
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Promotion Expenses,Spektrix Limited,14/07/2014,1231.96
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Purchase,STAGE ELECTRICS PARTNERSHIP LTD,18/07/2014,254.52
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Stationery,STAGE ELECTRICS PARTNERSHIP LTD,18/07/2014,219.36
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Equipment - Hire,STAGE ELECTRICS PARTNERSHIP LTD,30/07/2014,100.85
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,18/07/2014,137.21
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,04/07/2014,119.07
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,30/07/2014,119.07
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,30/07/2014,184.44
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,31/07/2014,174.34
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,31/07/2014,267.9
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,25/07/2014,137.21
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,31/07/2014,137.21
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,24/07/2014,102.38
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD (04018338),04/07/2014,265
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD (04018338),04/07/2014,260
Neighbourhood & Leisure Services,Arts & Culture,LCAD,Supplies & Services,Advertising,whatson.uk.com,28/07/2014,500
