Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,25/02/2014,260.71,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,25/02/2014,3320.73,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,25/02/2014,105.76,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,25/02/2014,917.92,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,25/02/2014,677.47,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,25/02/2014,887.38,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,25/02/2014,140.86,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,1108.7,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,1572.18,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,1897.69,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,6188.46,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,2205.12,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,1554.61,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,120.31,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAM,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,2349.37,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,470.37,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,903.9,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAN,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,4828.83,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,1159.44,,,,,,,,
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHAP,Premises-Related Expenditure,Ad-hoc Maintenance,PRYSMIAN CABLES & SYSTEMS LTD,28/02/2014,394.93,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WEPA,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,03/02/2014,435,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WEPA,Capital Expenditure,Payments to Contractor,Ironbridge Angling Society,03/02/2014,750,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WEPA,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,03/02/2014,1600,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WEPA,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,11/02/2014,6035.97,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WEPA,Capital Expenditure,Payments to Contractor,Ground Control Limited,21/02/2014,18676.9,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAC,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,07/02/2014,167230.71,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAB,Capital Expenditure,Payments to Contractor,M & A SURVEYS LTD,17/02/2014,790,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAQ,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),18/02/2014,1070,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAQ,Capital Expenditure,Payments to Contractor,CYRIL ORCHARD MANAGEMENT LTD,19/02/2014,110,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAQ,Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,19/02/2014,850,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAQ,Capital Expenditure,Payments to Contractor,EMECH Consultants Ltd,27/02/2014,4093.61,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Public Participation,SEVERN TRENT WATER LTD,03/02/2014,347.98,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Other Materials,LTA OPERATIONS LTD,03/02/2014,500,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Other Materials,LTA OPERATIONS LTD,03/02/2014,400,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Mobile Phones,ORANGE PCS LTD,20/02/2014,149,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Public Participation,AMENITY LAND SERVICES LTD T/A MAXWELL AMENITY LTD,27/02/2014,350,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Employees,Professional Subs,Snowsport Wales,04/02/2014,150,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,TROPICAL ICE,04/02/2014,430,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,TROPICAL ICE,06/02/2014,330,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Equipment - Hire,CLARITY RETAIL SYSTEMS LTD,11/02/2014,132,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Equipment - Hire,CLARITY RETAIL SYSTEMS LTD,11/02/2014,648,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,AUTOBAR VENDING SERVICES LTD,10/02/2014,330.68,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDJ,Employees,Superannuation Admin,SHROPSHIRE COUNCIL,18/02/2014,835.88,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIB,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/02/2014,580.85,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Employees,Staff Training,Traffic Health & Fitness Limited,17/02/2014,150,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,04/02/2014,2184.05,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,P & H SNACKS DIRECT LTD,04/02/2014,429.9,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,04/02/2014,268.33,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Other Expenses,PROKILL UK LIMITED,06/02/2014,110,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,10/02/2014,547.62,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,10/02/2014,225.4,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,13/02/2014,566.47,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,13/02/2014,2857.7,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Wet Resale Provision,TROPICAL ICE,24/02/2014,630,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,24/02/2014,184.74,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,24/02/2014,-184.74,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,21/02/2014,4484.3,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,25/02/2014,184.74,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,25/02/2014,-184.74,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,TROPICAL ICE,27/02/2014,358.4,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,TROPICAL ICE,27/02/2014,1610,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,27/02/2014,337.55,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,VALENCIA FINE FOODS LTD,27/02/2014,362.85,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,27/02/2014,714.84,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,430,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,215,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,344,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,258,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,344,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,602,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,129,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,301,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,258,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,258,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,258,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,NEW ENGLISH SKATES LTD,03/02/2014,258,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Third Party Payments,Contribution To Other La's,PS PROMOTIONS LTD,04/02/2014,200,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Hire,V LOCKER UK LIMITED,04/02/2014,726,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Licences,ICE RINK MANAGERS ASSOCIATION,11/02/2014,-160,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,13/02/2014,-255,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Security Services,LEISURE SEC PLC,13/02/2014,255,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Third Party Payments,Contribution To Other La's,PS PROMOTIONS LTD,13/02/2014,250,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,MARSHALLS INTERNATIONAL LTD,25/02/2014,852,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,MARSHALLS INTERNATIONAL LTD,25/02/2014,239.25,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAM,Supplies & Services,Provisions,Franke Coffee Systems UK Ltd,03/02/2014,107.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,11/02/2014,1644,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAM,Supplies & Services,Provisions,Cafeology,11/02/2014,202,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAM,Supplies & Services,Provisions,BIKOLD,10/02/2014,102.49,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAM,Supplies & Services,Provisions,Franke Coffee Systems UK Ltd,12/02/2014,472.62,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,06/02/2014,599.57,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,06/02/2014,506.99,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Sport Equip - Purchase,The Paddling Company (Nookie),06/02/2014,164.97,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,Castell Howell Foods Ltd,06/02/2014,457.79,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,Castell Howell Foods Ltd,20/02/2014,806.73,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,20/02/2014,380.45,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Instructors Fees,REDACTED PERSONAL INFORMATION,18/02/2014,824.96,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,Castell Howell Foods Ltd,18/02/2014,541.17,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,PRIORSLEE MOTOR SERVICES LTD,18/02/2014,311.67,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,TRAILER AND COMPONENTS LTD,18/02/2014,246.88,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Fuel,WD PUGH & SONS,18/02/2014,458.81,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Instructors Fees,BACH VENTURES LTD,27/02/2014,330,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Equipment - Purchase,HAMMONDS CATERING SERVICES LTD,12/02/2014,105.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Employees,Course Fees,QUEST & NBS,10/02/2014,110,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Items For Resale,ASA AWARDS,20/02/2014,121.55,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Sport Equip - Purchase,SOUND DYNAMICS LIMITED,24/02/2014,205.98,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC,21/02/2014,256.89,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Sport Equip - Purchase,J P LENNARD LTD,28/02/2014,187.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Sport Equip - Purchase,SPORTFIX LTD,03/02/2014,877.3,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Equipment - Hire,INVESTEC ASSET FINANCE PLC,03/02/2014,295,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAF,Premises-Related Expenditure,R&M - Mechanical,TECHNOGYM UK LTD,03/02/2014,1552.02,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAF,Supplies & Services,Equipment - Purchase,TECHNOGYM UK LTD,24/02/2014,238.88,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAF,Supplies & Services,Equipment - Purchase,TECHNOGYM UK LTD,24/02/2014,845.4,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Sport Equip - Purchase,J P LENNARD LTD,25/02/2014,191.68,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,First Aid,SP SERVICES (UK) LTD,11/02/2014,103.71,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAN,Employees,Staff Training,Traffic Health & Fitness Limited,17/02/2014,150,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAN,Supplies & Services,Equipment - Purchase,Amer Sports UK Ltd,24/02/2014,578.91,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBC,Supplies & Services,Other Services,WREKIN RIDERS BMX CLUB,07/02/2014,450,,,,,,,,
