Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EHBM,Third Party Payments,Contractor Recharge,TELFORD & WREKIN SERVICES LTD,22/05/2014,"824,995.49"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,CH2M HILL,27/05/2014,"14,015.67"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,FITZGERALD CONTRACTORS LTD,06/05/2014,"12,420.00"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,FITZGERALD CONTRACTORS LTD,06/05/2014,291.68
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,FITZGERALD CONTRACTORS LTD,06/05/2014,402.56
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,FITZGERALD CONTRACTORS LTD,09/05/2014,"9,631.88"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAC,Premises-Related Expenditure,R&M WC Planned,FITZGERALD CONTRACTORS LTD,09/05/2014,"9,699.47"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,ESAF,Supplies & Services,Other Services,FITZGERALD CONTRACTORS LTD,09/05/2014,"2,783.00"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAD,Supplies & Services,Other Services,SITA UK,01/05/2014,"3,210.87"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAD,Supplies & Services,Other Services,SITA UK,16/05/2014,"4,947.51"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,EWAD,Third Party Payments,Contractor Recharge,SITA UK,01/05/2014,"4,800.48"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAD,Capital Expenditure,External Professional Fees,CH2M HILL,21/05/2014,"2,173.20"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAD,Capital Expenditure,External Professional Fees,CH2M HILL,21/05/2014,"7,131.42"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAD,Capital Expenditure,Payments to Contractor,A HAND SERVICES (Dyno Rod) LTD,21/05/2014,"5,250.00"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAD,Capital Expenditure,Payments to Contractor,HANSON RIVER MAINTENANCE,02/05/2014,"2,600.00"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAD,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/05/2014,"1,781.05"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAF,Capital Expenditure,Payments to Contractor,CH2M HILL,21/05/2014,"3,397.33"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAF,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/05/2014,"1,850.23"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAF,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/05/2014,"9,186.32"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAF,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/05/2014,648.96
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAF,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/05/2014,"2,588.95"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAF,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/05/2014,"6,988.72"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAG,Capital Expenditure,Payments to Contractor,CH2M HILL,27/05/2014,"1,574.81"
Neighbourhood & Leisure Services,Highways and Neighbourhood Management Service,WEAG,Capital Expenditure,Payments to Contractor,FSW Information Technology Solutions,09/05/2014,"4,000.00"
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,28/05/2014,118.84
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Other Materials,TELFORD & WREKIN SERVICES LTD,08/05/2014,318.45
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Other Materials,TELFORD & WREKIN SERVICES LTD,08/05/2014,150.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Public Participation,OSPREY WATER MANAGEMENT LTD,08/05/2014,233.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Sub Contractors,CH2M HILL,28/05/2014,"3,843.86"
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Other Materials,MERIDIAN COST BENEFIT LTD,29/05/2014,308.38
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Other Materials,TFM FARM & COUNTRY SUPERSTORE LTD,06/05/2014,181.05
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Sub Contractors,A HAND SERVICES (Dyno Rod) LTD,06/05/2014,150.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Sub Contractors,Ludus Leisure Limited,20/05/2014,521.85
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Employees,Staff Training,CHRIS HUGHES MULTI ACTIVITY SERVICES LTD,19/05/2014,200.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Instructors Fees,CHRIS HUGHES MULTI ACTIVITY SERVICES LTD,12/05/2014,"1,148.10"
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Marketing & Publicity,USB-FLASHDRIVE.CO.UK,21/05/2014,600.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,BSF TRADING AS 3663,21/05/2014,742.27
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,BSF TRADING AS 3663,16/05/2014,801.47
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,MERIDIAN COST BENEFIT LTD,16/05/2014,113.73
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,12/05/2014,738.43
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,16/05/2014,760.73
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Sport Equip - Purchase,Caplamps.CO.UK,12/05/2014,219.96
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Sport Equip - Purchase,Hi-Tec Sports UK Ltd,16/05/2014,"1,061.50"
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,19/05/2014,227.53
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,01/05/2014,548.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,12/05/2014,342.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,PRIORSLEE MOTOR SERVICES LTD,01/05/2014,180.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,22/05/2014,250.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Carriage/Delivery Charge,BRENNTAG UK LIMITED,22/05/2014,120.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Equipment - Purchase,HAMMONDS CATERING SERVICES LTD,07/05/2014,103.85
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Items For Resale,ASA AWARDS,20/05/2014,157.65
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Items For Resale,ASA AWARDS,20/05/2014,240.91
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Items For Resale,ASA AWARDS,20/05/2014,107.70
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Sport Equip - Purchase,J P LENNARD LTD,27/05/2014,176.40
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Equipment - Hire,INVESTEC ASSET FINANCE PLC,14/05/2014,295.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Equipment - Purchase,SPS LLP,22/05/2014,176.79
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Employees,Staff Training,Snowsport Wales,30/05/2014,240.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Supplies & Services,Equipment - Hire,PHS GROUP LTD,13/05/2014,139.09
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,BIKOLD,14/05/2014,136.60
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,BIKOLD,13/05/2014,152.92
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,TROPICAL ICE,13/05/2014,330.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,14/05/2014,-122.66
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,13/05/2014,103.09
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBC,Supplies & Services,Other Services,INTERSERVE (FACILITIES MANAGEMENT) LTD,01/05/2014,132.40
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBD,Supplies & Services,Instructors Fees,Fit4Life,28/05/2014,240.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBD,Supplies & Services,Instructors Fees,Telford Netball Club,01/05/2014,690.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBD,Supplies & Services,Instructors Fees,Telford Raiders Rugby League,01/05/2014,570.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBD,Supplies & Services,Marketing & Publicity,Mid West Displays,14/05/2014,"2,883.60"
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECA,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECA,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,22/05/2014,618.80
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECA,Supplies & Services,Equipment - Hire,SPS LLP,12/05/2014,229.42
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECK,Supplies & Services,Service Contracts,FIRST POINT TENNIS COACHING LTD,12/05/2014,"2,644.17"
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECK,Supplies & Services,Service Contracts,FIRST POINT TENNIS COACHING LTD,12/05/2014,975.83
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECK,Supplies & Services,Service Contracts,FIRST POINT TENNIS COACHING LTD,12/05/2014,317.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Employees,Superannuation Admin,SHROPSHIRE COUNCIL,21/05/2014,853.92
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Flex Charges,CLARITY RETAIL SYSTEMS LTD,09/05/2014,"-8,750.00"
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Flex Charges,CLARITY RETAIL SYSTEMS LTD,07/05/2014,"18,570.12"
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDL,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHG,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHG,Supplies & Services,Equipment - Hire,OAKLEYS LTD,12/05/2014,525.75
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHG,Supplies & Services,Equipment - Purchase,THE MASTERS GOLF COMPANY,27/05/2014,226.20
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHM,Supplies & Services,Equipment - Hire,WILDES PLANT HIRE LTD,28/05/2014,400.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHM,Supplies & Services,Equipment - Purchase,TFM FARM & COUNTRY SUPERSTORE LTD,29/05/2014,147.48
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHM,Supplies & Services,Other Materials,AMENITY LAND SERVICES LTD T/A MAXWELL AMENITY LTD,27/05/2014,463.84
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHM,Supplies & Services,Other Materials,AMER SPORTS UK LTD,23/05/2014,264.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHS,Supplies & Services,Items For Resale,AMER SPORTS UK LTD,01/05/2014,264.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEHS,Supplies & Services,Items For Resale,Worldwide Golf Brand LTD,12/05/2014,217.62
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,06/05/2014,153.95
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,06/05/2014,-153.95
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,R&M Fixed Plant Other,SAWMATIC,19/05/2014,104.50
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Hire,PHS GROUP LTD,07/05/2014,196.89
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Hire,V LOCKER UK LIMITED,19/05/2014,615.75
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Hire,V LOCKER UK LIMITED,19/05/2014,706.75
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Purchase,Stormflame Limited,22/05/2014,136.24
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIS,Supplies & Services,Items For Resale,NATIONAL ICE SKATING ASSOCIATION,19/05/2014,308.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LENN,Supplies & Services,Equipment - Purchase,IQL UK LTD,27/05/2014,590.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LENP,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LENP,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,28/05/2014,300.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LENP,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,01/05/2014,695.16
Neighbourhood & Leisure Services,Leisure Facilities & Services,LENP,Supplies & Services,Equipment - Purchase,TELFORD TARPAULINS LTD,20/05/2014,128.00
Neighbourhood & Leisure Services,Leisure Facilities & Services,LENP,Supplies & Services,Items For Resale,SWIMRITE SUPPLIES LIMITED,14/05/2014,-164.37
Neighbourhood & Leisure Services,Leisure Facilities & Services,LENP,Supplies & Services,Sport Equip - Purchase,ASA AWARDS,14/05/2014,466.20
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWE,Supplies & Services,Licences,Les Mills Fitness UK Ltd,29/05/2014,205.40
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWH,Supplies & Services,Current Year (Surplus/Deficit),WELLINGTON TOWN COUNCIL,09/05/2014,"9,727.36"
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWL,Supplies & Services,Sport Equip - Purchase,J P LENNARD LTD,15/05/2014,262.34
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWL,Supplies & Services,Sport Equip - Purchase,J P LENNARD LTD,15/05/2014,138.60
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWL,Supplies & Services,Sport Equip - Purchase,J P LENNARD LTD,09/05/2014,260.85
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWP,Employees,Staff Training,Traffic Health & Fitness Limited,08/05/2014,333.33
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,07/05/2014,667.40
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEWP,Supplies & Services,Chemicals/Cleaning Products,J.A.K. WATER SYSTEMS LTD,09/05/2014,240.00
