Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,04/03/2013,228.48
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/03/2013,"1,156.50"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,918.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,588.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,171.50
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,18/03/2013,471.24
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,27/03/2013,100.80
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,27/03/2013,115.92
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,18/03/2013,233.85
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,270.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,300.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,320.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,255.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,450.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,255.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,255.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,170.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,480.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,255.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,20/03/2013,255.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,ARRIVA MIDLANDS NORTH LIMITED,07/03/2013,"3,885.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,512.33
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,512.33
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,322.58
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,322.58
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,"1,059.85"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,"1,290.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,"1,156.90"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,"1,606.85"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,650.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,07/03/2013,"1,007.15"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,"1,007.15"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,"1,059.85"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,"1,290.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,322.58
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,322.58
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,"1,007.15"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,512.33
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,512.33
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M & B MINIBUSES LTD,13/03/2013,"2,355.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,781.16
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,805.72
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,925.52
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,"1,285.48"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,520.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,192.78
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,27/03/2013,360.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,148.54
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,27/03/2013,"1,185.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,219.24
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,27/03/2013,400.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,ULTIMATE TAXIS LTD,27/03/2013,306.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,109.80
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,137.25
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,216.60
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,135.40
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,127.36
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,171.36
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,214.20
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,714.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CT,20/03/2013,139.46
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,432.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,115.04
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CT,20/03/2013,180.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,128.52
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,426.01
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,15/03/2013,207.06
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,25/03/2013,214.20
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,114.24
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,162.40
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CT,26/03/2013,214.20
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,242.76
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,195.84
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,232.56
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,368.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,26/03/2013,414.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,NSL Limited t/a Patient First Group,26/03/2013,244.80
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,SHAWS TRAVEL LTD,20/03/2013,285.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,27/03/2013,207.06
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,185.64
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,152.95
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,185.64
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD SHREWSBURY,20/03/2013,197.64
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,132.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,102.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,"2,212.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,SHAWS TRAVEL LTD,20/03/2013,285.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,19/03/2013,150.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,201.43
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,512.33
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,650.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,"1,606.85"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,18/03/2013,"1,156.90"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,"1,007.15"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,18/03/2013,"2,090.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,RJ's of Wem,18/03/2013,478.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,M H ELCOCK & SON LTD T/A ELCOCK REISEN,18/03/2013,"4,275.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,201.43
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,195.29
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,195.29
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,102.47
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,102.47
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,130.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,321.37
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,231.38
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,195.29
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,258.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,11/03/2013,211.97
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,512.33
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,650.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,"1,606.85"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,"1,059.85"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,"1,007.15"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,322.58
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,"1,156.90"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,976.45
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,28/03/2013,"1,290.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,RJ's of Wem,26/03/2013,496.00
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,781.16
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,847.88
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,781.16
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,"1,032.00"
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,258.06
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,258.06
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,409.86
Family & Cohesion Services,Family Connect,ETAE,Transport-Related Expenditure,Transport Contractors,AT BROWN (COACHES) LTD,13/03/2013,409.86
