Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAB,Capital Expenditure,Payments to Contractor,PP ELECTRICAL SERVICES (Shropshire) Ltd,19/03/2014,945,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAB,Capital Expenditure,Payments to Contractor,PP ELECTRICAL SERVICES (Shropshire) Ltd,19/03/2014,1242,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAB,Capital Expenditure,Payments to Contractor,PP ELECTRICAL SERVICES (Shropshire) Ltd,19/03/2014,810,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAB,Capital Expenditure,Payments to Contractor,PP ELECTRICAL SERVICES (Shropshire) Ltd,19/03/2014,2595,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAC,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),21/03/2014,935,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAQ,Capital Expenditure,Payments to Contractor,CHUBB FIRE & SECURITY LTD,03/03/2014,720.55,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAQ,Capital Expenditure,Payments to Contractor,CKL OFFICE SOLUTIONS LIMITED,03/03/2014,398.02,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAQ,Capital Expenditure,Payments to Contractor,BOW CONSTRUCTION LTD,07/03/2014,125537.7,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WLAC,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),21/03/2014,947,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Sub Contractors,CH2M HILL,25/03/2014,3090.22,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAD,Supplies & Services,Sub Contractors,CH2M HILL,05/03/2014,6405.63,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Supplies & Services,Equipment - Hire,CARTWRIGHTS WASTE DISPOSAL SERV LTD,27/03/2014,350,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Supplies & Services,Carriage/Delivery Charge,CARTWRIGHTS WASTE DISPOSAL SERV LTD,27/03/2014,168.6,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Employees,Staff Training,Snowsport England,25/03/2014,855,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Employees,Staff Training,Snowsport England,25/03/2014,750,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Employees,Staff Training,Snowsport England,25/03/2014,125.15,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Supplies & Services,Chemicals/Cleaning Products,PHS GROUP LTD,17/03/2014,139.09,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Supplies & Services,Ski Slope Equipment,MK Enterprises,25/03/2014,310,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAP,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC,08/03/2014,158.72,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Flex Charges,SecurityMetrics,13/03/2014,360,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,BIKOLD,08/03/2014,215.6,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,BIKOLD,08/03/2014,306.26,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Comp Hardware (Purch / Hire),KESTRONICS LTD,21/03/2014,480,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Flex Charges,CLARITY RETAIL SYSTEMS LTD,03/03/2014,838.8,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Employees,Professional Subs,Chartered Institute for the Management of Sport and Physical Activity,03/03/2014,133.21,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDH,Supplies & Services,Equipment - Hire,CLARITY RETAIL SYSTEMS LTD,03/03/2014,587,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Equipment - Hire,AUTOBAR VENDING SERVICES LTD,08/03/2014,264.54,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAR,Supplies & Services,Provisions,AUTOBAR VENDING SERVICES LTD,08/03/2014,128.05,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,VALENCIA FINE FOODS LTD,10/03/2014,529.48,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIB,Supplies & Services,Service Contracts,DMC STOCKTAKING,31/03/2014,160,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIB,Supplies & Services,Provisions,MOLSON COORS BREWING COMPANY UK LTD,25/03/2014,481.88,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,25/03/2014,395.43,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,25/03/2014,364.3,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,25/03/2014,420.02,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,P & H SNACKS DIRECT LTD,25/03/2014,339.92,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIB,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,17/03/2014,685.26,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Respite Care,TELFORD TIGERS SOCIETY LTD,18/03/2014,2188.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,08/03/2014,434.2,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,08/03/2014,404.73,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,08/03/2014,547.74,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,08/03/2014,904.31,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,P & H SNACKS DIRECT LTD,08/03/2014,314.93,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,BIKOLD,01/03/2014,133.54,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEDJ,Employees,Superannuation Admin,SHROPSHIRE COUNCIL,06/03/2014,835.88,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIC,Supplies & Services,Provisions,TROPICAL ICE,08/03/2014,2020.9,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Stationery,CCR,11/03/2014,140,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,13/03/2014,-153.95,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Purchase,SLIDERS SKATE SHOP,25/03/2014,282,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Hire,V LOCKER UK LIMITED,25/03/2014,1004.65,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Sport Equip - Purchase,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,25/03/2014,178,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Hire,V LOCKER UK LIMITED,25/03/2014,1172.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Protective Clothing,SBA LTD,26/03/2014,1924.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,26/03/2014,2624.56,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,17/03/2014,3225.85,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Equipment - Purchase,MARSHALLS INTERNATIONAL LTD,19/03/2014,630,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,08/03/2014,178.26,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIP,Supplies & Services,Payment Of Income Collected,TELFORD TIGERS SOCIETY LTD,03/03/2014,2924.2,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,08/03/2014,-178.26,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Premises-Related Expenditure,Gas,BUDGET GAS LTD,13/03/2014,153.95,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIS,Supplies & Services,Items For Resale,NATIONAL ICE SKATING ASSOCIATION,27/03/2014,2023.3,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEIR,Supplies & Services,Application Software Maint,ST JOHN AMBULANCE,25/03/2014,385,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,WEPB,Employees,Training Exp's (Facilitators),REDACTED PERSONAL INFORMATION,20/03/2014,665,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Heritage and Culture,WELLINGTON INSULATION CO. LTD,12/03/2014,450,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Transport-Related Expenditure,District Council Vehicles,CHARLIES STORES LTD,18/03/2014,196.22,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Heritage and Culture,SIGNS EXPRESS (TELFORD),03/03/2014,260,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Heritage and Culture,SIGNS EXPRESS (TELFORD),03/03/2014,260,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Heritage and Culture,SIGNS EXPRESS (TELFORD),03/03/2014,240,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Heritage and Culture,SIGNS EXPRESS (TELFORD),03/03/2014,195,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,EPAF,Supplies & Services,Other Services,FITZGERALD CONTRACTORS LTD,06/03/2014,7418.96,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Instructors Fees,BACH VENTURES LTD,31/03/2014,400,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,BSF TRADING AS,31/03/2014,899.81,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,11/03/2014,474.9,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,11/03/2014,610.52,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Fuel,WD PUGH & SONS,26/03/2014,811.71,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,26/03/2014,643.49,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,BSF TRADING AS,26/03/2014,704.17,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,25/03/2014,246.19,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,25/03/2014,104.7,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,25/03/2014,260.81,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Sport Equip - Purchase,Hi-Tec Sports UK Ltd,27/03/2014,391,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Instructors Fees,REDACTED PERSONAL INFORMATION,05/03/2014,250,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Printing - Other,Silver Bear Design,05/03/2014,520,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Purchase Vehicles and Plant,Ifor Williams Trailers Limited,05/03/2014,1765,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,07/03/2014,149.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,Castell Howell Foods Ltd,07/03/2014,385.21,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Instructors Fees,REDACTED PERSONAL INFORMATION,07/03/2014,818.09,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,WOODWARD FOODSERVICE LTD,07/03/2014,467.05,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,07/03/2014,314.3,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,07/03/2014,193.55,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,GTAB,Supplies & Services,Provisions,Castell Howell Foods Ltd,07/03/2014,345.66,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAA,Premises-Related Expenditure,Hire Of Rooms,INTERSERVE (FACILITIES MANAGEMENT) LTD,11/03/2014,189.12,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Chemicals/Cleaning Products,PRINCIPAL HYGIENE SYSTEMS,18/03/2014,240,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Sport Equip - Purchase,Wrightfield Limited,24/03/2014,170,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,28/03/2014,250,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,28/03/2014,120,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,26/03/2014,370,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Chemicals/Cleaning Products,Oakley Maintenance,19/03/2014,1101.9,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAA,Supplies & Services,Equipment - Purchase,RGK WHEELCHAIRS LIMITED,20/03/2014,200,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,03/03/2014,401,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,03/03/2014,120,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Sport Equip - Purchase,BRENNTAG UK LIMITED,03/03/2014,425,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAD,Supplies & Services,Chemicals/Cleaning Products,PRINCIPAL HYGIENE SYSTEMS,06/03/2014,240,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Equipment - Hire,SPS LLP,24/03/2014,126.39,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Protective Clothing,SBA LTD,20/03/2014,104,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAJ,Supplies & Services,Protective Clothing,SBA LTD,07/03/2014,104,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBC,Supplies & Services,Other Services,INTERSERVE (FACILITIES MANAGEMENT) LTD,11/03/2014,132.4,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBC,Supplies & Services,Other Services,INTERSERVE (FACILITIES MANAGEMENT) LTD,27/03/2014,132.4,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEAN,Supplies & Services,Licences,Les Mills Fitness UK Ltd,19/03/2014,205.38,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBC,Supplies & Services,Instructors Fees,TELFORD HORNETS RUGBY FOOTBALL CLUB,19/03/2014,240,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBD,Supplies & Services,Other Expenses,SIGNS EXPRESS (TELFORD),20/03/2014,355,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBD,Supplies & Services,Grants To Voluntary Organis,AFC TELFORD UNITED,26/03/2014,21253,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBW,Supplies & Services,Sport Equip - Purchase,MORTON MEDICAL,11/03/2014,265,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LEBW,Supplies & Services,Sport Equip - Purchase,J P LENNARD LTD,13/03/2014,153,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECA,Supplies & Services,Protective Clothing,SBA LTD,27/03/2014,375.75,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECA,Supplies & Services,Licences,TV LICENSING,26/03/2014,145.5,,,,,,,,
Neighbourhood & Leisure Services,Leisure Facilities & Services,LECA,Supplies & Services,Equipment - Hire,SPS LLP,26/03/2014,193.8,,,,,,,,
